gamma,scenario,gcm,slidinglaw,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300
PIG5,ssp534-over,CESM2-WACCM,J300,0.0,-6.142691215894001e-06,-9.928939628791675e-06,-1.561953525158556e-05,-2.037646076700601e-05,-2.405811303747249e-05,-2.80751662817837e-05,-3.346407444250005e-05,-3.89264566625936e-05,-4.722851491257006e-05,-5.59229929721012e-05,-6.279599345515521e-05,-6.927965069799356e-05,-7.848836453952083e-05,-8.615746426747434e-05,-9.687486940168374e-05,-0.0001088660474613,-0.0001191424559683,-0.0001272016542913,-0.0001386026860451,-0.0001510647526602,-0.0001639519317542,-0.0001781959291517,-0.0001971322987727,-0.0002157036591807,-0.0002336871058753,-0.0002526563965591,-0.0002682425722424,-0.0002828520607935,-0.0002966067898576,-0.0003117538085397,-0.0003259260806861,-0.0003388918861474,-0.0003498363306019,-0.0003612261492931,-0.0003746260361063,-0.0003860301965632,-0.0003992287827748,-0.0004136215989418,-0.0004252176044868,-0.0004367880021611,-0.0004465222237282,-0.0004581345544879,-0.0004739351337948,-0.0004884368596234,-0.0005006634000041,-0.0005137903867933,-0.0005283028223378,-0.0005405441741207,-0.0005521334836298,-0.0005618289734272,-0.0005738972891424,-0.000588231186855,-0.0006027666414963,-0.0006157148100532,-0.0006232288249299,-0.0006346743068212,-0.0006447099305758,-0.0006523746188028,-0.000662625308176,-0.0006739706376418,-0.0006839716460067,-0.0006926966391451,-0.0007036822962389,-0.0007156340221686,-0.0007266736017578,-0.0007383518892938,-0.0007491695416363,-0.0007620866063953,-0.0007744395156358,-0.0007866996503059,-0.000799530767489,-0.0008097640832652,-0.0008210820929033,-0.0008314985611741,-0.0008411771284713,-0.0008533996222549,-0.0008666138430548,-0.0008815519388815,-0.0008936426975156,-0.0009053937877783,-0.0009194001064881,-0.0009371114735285,-0.0009530199412373,-0.0009661803910204,-0.0009790393236792,-0.0009906765073443,-0.0010027145065813,-0.0010174555304754,-0.0010311193483297,-0.00104304021273,-0.0010561744236267,-0.0010704878799708,-0.0010829357999802,-0.0010954487304223,-0.0011111485028189,-0.0011244302288351,-0.001135026750214,-0.0011465384407805,-0.0011590367372797,-0.001172500789236,-0.0011847636408428,-0.0011951381407693,-0.0012061400303793,-0.0012183755839329,-0.0012331436985221,-0.0012475846235986,-0.0012599149948278,-0.0012712134070613,-0.0012837586007645,-0.0012958038980574,-0.0013061382744156,-0.0013167578700251,-0.0013258469154277,-0.001335720723014,-0.0013483485762178,-0.0013619624453397,-0.0013748621921896,-0.0013855912710595,-0.0013997703581012,-0.0014124242065206,-0.0014233378074214,-0.0014333354984116,-0.0014451716629984,-0.0014598188242186,-0.0014691872924289,-0.0014742743194745,-0.0014824080320605,-0.0014936571579451,-0.0015042413509476,-0.0015124209175778,-0.0015211554956077,-0.0015346547077135,-0.001547892583959,-0.0015593375985897,-0.0015706768622528,-0.0015822309620395,-0.0015950421056367,-0.0016070365148112,-0.0016188847110165,-0.0016320445725291,-0.0016433054593229,-0.0016562841603549,-0.0016690650536916,-0.0016788471343572,-0.0016899679121621,-0.0017026512004842,-0.0017143599156387,-0.0017253440348078,-0.0017364935641742,-0.001747222497849,-0.0017582719908776,-0.0017666112972406,-0.0017764276194982,-0.0017884850768927,-0.0017997756876606,-0.0018088610107348,-0.0018179743754859,-0.0018286495194739,-0.0018417760921481,-0.0018551277687612,-0.0018658890927314,-0.001875942087059,-0.0018843658524619,-0.0018939151629904,-0.0019049076484464,-0.0019155911458073,-0.0019274761479055,-0.0019386289123567,-0.00195021816475,-0.0019616801260961,-0.0019724952935898,-0.0019829122812015,-0.0019935850447282,-0.0020053735220242,-0.0020176172499982,-0.002028573278069,-0.0020386140202272,-0.0020471550710904,-0.0020542580114546,-0.0020625196286571,-0.0020710224550508,-0.0020793470295522,-0.0020876482751702,-0.0020961786395563,-0.0021063856109609,-0.002114800782938,-0.0021242559664998,-0.0021363375234926,-0.0021496280190354,-0.0021610172858093,-0.002171024792363,-0.0021833338399526,-0.0021956512818142,-0.0022058017618394,-0.0022164454418969,-0.0022298539935157,-0.0022418881926812,-0.0022513332932157,-0.0022572521782063,-0.0022642019323639,-0.0022738967977053,-0.0022878514335426,-0.0023018048465659,-0.0023118991203712,-0.0023195934168289,-0.0023272133555544,-0.0023382598828172,-0.0023522154480762,-0.0023646059916011,-0.0023738852597777,-0.0023844567391828,-0.00239490663128,-0.0024049182396684,-0.0024142877127309,-0.0024239082393578,-0.0024327576650675,-0.0024423191722208,-0.0024541147208375,-0.0024648778969308,-0.0024725363235395,-0.0024813125438502,-0.0024897535254728,-0.0025000317255421,-0.0025112196493884,-0.0025209210013617,-0.0025298895078168,-0.0025391966507994,-0.0025509142440168,-0.0025606123849006,-0.0025683134621816,-0.0025770510766568,-0.0025867144474308,-0.0025970929261822,-0.0026055951454299,-0.0026144177746924,-0.0026224854340199,-0.0026324606067585,-0.0026439315853779,-0.0026525280916606,-0.0026610351005096,-0.0026697368150024,-0.0026783633149444,-0.0026876512370221,-0.002696584109302,-0.002705010683364,-0.0027127741661918,-0.0027201077510469,-0.0027275796629696,-0.0027352842810271,-0.0027436916757282,-0.0027570746700547,-0.0027696741620116,-0.0027810556875578,-0.0027920220781202,-0.0028038709737622,-0.0028157234327443,-0.0028261405156094,-0.0028345611886451,-0.0028462710742591,-0.0028582505468626,-0.0028676828796829,-0.0028776183712492,-0.0028884508846612,-0.0029017042903184,-0.0029138405012379,-0.0029238959851444,-0.0029337700073186,-0.0029420833793092,-0.0029510657656257,-0.0029593813285741,-0.0029678363490617,-0.0029778247077293,-0.0029883135061593,-0.0030001739356335,-0.0030117230233743,-0.003019959860802,-0.0030300974785883,-0.0030416461125112,-0.003053386502887,-0.0030655173781067,-0.0030751734756682,-0.0030852020804711,-0.0030951186102965,-0.0031014444139845,-0.0031127468300749,-0.0031230790887175,-0.0031312012598146,-0.0031419711945755,-0.0031533752829163,-0.0031643561161142,-0.0031739825927655,-0.0031836112670712,-0.0031943079965611
PIG5,ssp534-over,CESM2-WACCM,J50,0.0,-9.21360368909635e-06,-1.8840783122892068e-05,-2.947286804672279e-05,-3.908878767581343e-05,-4.684413984924173e-05,-5.527717746323948e-05,-6.52300973186395e-05,-7.569423094379887e-05,-8.818553561783434e-05,-0.0001010888328125,-0.0001132591642837,-0.0001249248962594,-0.0001362966475223,-0.0001483361061448,-0.0001603135392529,-0.0001777376364557,-0.0001945179164335,-0.0002085575257521,-0.0002254407734269,-0.0002443143849339,-0.0002633241377492,-0.0002831662344456,-0.0003070980522418,-0.0003302532128785,-0.0003542960216659,-0.0003790677604771,-0.0003992507218883,-0.00041894813325,-0.0004372368306315,-0.0004568027260439,-0.0004762292303124,-0.0004947208711575,-0.0005099542548837,-0.0005259864100231,-0.0005427545774507,-0.0005615221719823,-0.0005815728898352,-0.0006009842097264,-0.0006176122150048,-0.0006357914418949,-0.0006512311684744,-0.0006684703520093,-0.0006900314235878,-0.000710109565942,-0.0007282696841966,-0.0007478095754966,-0.0007678009204013,-0.0007856105503088,-0.0008020007702246,-0.0008182500128823,-0.0008369071621844,-0.000857393395458,-0.0008793247030451,-0.000897620834466,-0.0009113588762119,-0.0009275298744537,-0.000943332493734,-0.0009570672384402,-0.0009731178945538,-0.0009903345436156,-0.0010054348641178,-0.0010196332119757,-0.0010351635897784,-0.0010517742108558,-0.0010687586533667,-0.0010869572657313,-0.0011034038542132,-0.0011210757089842,-0.0011394765554871,-0.0011568637276615,-0.0011751963639376,-0.00119117486498,-0.001207948663785,-0.0012244638903126,-0.0012402972534023,-0.0012573773757514,-0.0012767158929123,-0.0012964495119227,-0.00131269680688,-0.0013293139120269,-0.0013479456928362,-0.0013700388004783,-0.001391075230749,-0.0014089123368888,-0.001426437983746,-0.0014429402986254,-0.0014603812392097,-0.0014795581761999,-0.0014977538225756,-0.0015142983735204,-0.0015327291940371,-0.0015516187170017,-0.0015681414233621,-0.0015853505157545,-0.0016053279509814,-0.0016227007399927,-0.0016367218869132,-0.0016524329285003,-0.0016692211228629,-0.0016868776712324,-0.0017035661250992,-0.0017178239857938,-0.0017328804808248,-0.0017488813192954,-0.0017672954016191,-0.0017854239420494,-0.0018017592274134,-0.0018172841762746,-0.0018340473180141,-0.0018505590280887,-0.0018653298327594,-0.0018799518531097,-0.0018933467144735,-0.001907554921757,-0.0019243763013085,-0.0019420141829329,-0.001959150218783,-0.0019744045785961,-0.0019928544323891,-0.0020098857005836,-0.0020250467903,-0.0020390221658762,-0.00205472034762,-0.0020734514419673,-0.0020859280920762,-0.0020955446689677,-0.0021075546029668,-0.0021232006401901,-0.0021378668773187,-0.0021498911009651,-0.0021633014934014,-0.0021808717949671,-0.0021974435235482,-0.002212451032403,-0.002227863322114,-0.0022431481583247,-0.0022601808395924,-0.0022755976888956,-0.0022914202749314,-0.0023081263209634,-0.0023235223283831,-0.0023397603365382,-0.0023564527580344,-0.0023701643537671,-0.0023851908554104,-0.0024011871007097,-0.0024164005923302,-0.0024309086755744,-0.0024454091959956,-0.0024599472406304,-0.0024751461829652,-0.002488452510016,-0.0025020813833176,-0.0025186381570221,-0.002534369815947,-0.0025479187673788,-0.0025601862694044,-0.002573848088226,-0.0025908072790077,-0.002607434877983,-0.002621421381868,-0.002633815039976,-0.0026456852753876,-0.0026580706544645,-0.0026722907532161,-0.0026857438384898,-0.0027009886908411,-0.0027160796298615,-0.0027309012140119,-0.002746026289495,-0.0027605240442829,-0.0027743304590308,-0.0027893918908227,-0.0028049674240995,-0.0028214909888734,-0.0028363926905174,-0.002850172168732,-0.0028622711869887,-0.0028731915467625,-0.0028852632180007,-0.0028979024049091,-0.0029108685163451,-0.0029237834311675,-0.0029358807772687,-0.0029505613275057,-0.0029629860730127,-0.0029767997828195,-0.002992434653321,-0.0030096130283362,-0.0030248628809347,-0.0030391094930443,-0.0030553403056144,-0.0030715158419826,-0.003085377403123,-0.0030993701102773,-0.0031166527916402,-0.0031320585817673,-0.0031447844700228,-0.0031535354823041,-0.0031639708451785,-0.0031775611961837,-0.0031942727942425,-0.003212627158289,-0.0032267656810459,-0.0032378375698246,-0.0032488072789369,-0.0032632987227948,-0.0032809858828946,-0.0032962418128192,-0.0033098256942437,-0.0033244148291184,-0.0033386703645712,-0.0033519133414467,-0.0033648070012194,-0.0033780233688167,-0.0033898362361787,-0.0034031384949442,-0.0034181041486049,-0.0034319447023138,-0.0034435845037814,-0.003454881652949,-0.0034671198554062,-0.0034803190047305,-0.0034955093320139,-0.0035084481846482,-0.0035207913263244,-0.0035334911296493,-0.0035484416509261,-0.0035608173125873,-0.0035717352721692,-0.0035830165351149,-0.0035963792436215,-0.0036100757887236,-0.0036218255638811,-0.0036338276488247,-0.0036444004393997,-0.0036564579525808,-0.0036712384355837,-0.0036829819644992,-0.0036949114815121,-0.003707013182954,-0.0037186431837397,-0.0037307021517464,-0.0037423454581063,-0.0037547294267619,-0.003765772564898,-0.0037766476046012,-0.0037870363033229,-0.0037985766563993,-0.0038104243826193,-0.0038257801654243,-0.0038407714722114,-0.0038548552969105,-0.0038684500868919,-0.0038830324423461,-0.0038986132262886,-0.0039117611688318,-0.0039241265597803,-0.0039382773914852,-0.0039533589742636,-0.0039654854358677,-0.0039784274053038,-0.0039923650247708,-0.0040079602717554,-0.0040231450801233,-0.0040358050342797,-0.0040491066826479,-0.0040613910146177,-0.004072314597453,-0.0040831483267971,-0.0040945442195108,-0.0041060323333622,-0.0041183934354777,-0.004132423820295,-0.0041457503249747,-0.0041569217043915,-0.0041694937731361,-0.0041833920681949,-0.0041977621788388,-0.0042131680286124,-0.0042253102273762,-0.0042381978299417,-0.0042505371075254,-0.0042592448976988,-0.0042726652577093,-0.0042853319691031,-0.0042962522920315,-0.0043095924343107,-0.0043230713734088,-0.0043374853092862,-0.0043491914255069,-0.0043615625521663,-0.0043738204247603
PIG5,ssp534-over,CESM2-WACCM,WT,0.0,1.3617624697190871e-05,2.5442611177922418e-05,2.9336895496565835e-05,3.0478800557901473e-05,3.253659581073219e-05,4.056914025246187e-05,4.540310473761797e-05,5.126292447579055e-05,5.504418941936372e-05,5.5892361983344584e-05,5.925912685138285e-05,6.009616938420985e-05,6.21837800978866e-05,6.37033391684376e-05,6.264635146932051e-05,5.627482094864499e-05,5.32554519657952e-05,5.20363309918898e-05,4.788688833496302e-05,4.137324473756572e-05,3.573887386500798e-05,2.82440058703172e-05,1.545988820728085e-05,2.0253706774057766e-06,-1.2005517129557373e-05,-2.7136814595551853e-05,-3.768835559001549e-05,-4.675875882416787e-05,-5.648230059623572e-05,-6.792331391538127e-05,-8.12291283926161e-05,-9.337993953900226e-05,-0.000102366378213,-0.0001102959911797,-0.0001176494532477,-0.000124578928147,-0.0001341929741444,-0.000143000726264,-0.0001497292931412,-0.0001569309578071,-0.0001608019321052,-0.0001664676161882,-0.0001779072011372,-0.0001871215674673,-0.0001958316088384,-0.0002061928738118,-0.0002151021056541,-0.0002242155721039,-0.0002315865069924,-0.0002386204770355,-0.0002479186848808,-0.0002580340021863,-0.0002703468698089,-0.0002788245315663,-0.0002827044183671,-0.0002886282023749,-0.0002944086492855,-0.0002983467047237,-0.0003055935644791,-0.0003147872211157,-0.0003225669557955,-0.000329800024989,-0.0003380761138009,-0.0003458314444617,-0.0003538733047065,-0.000363076613143,-0.0003712039498453,-0.0003823877287559,-0.0003924548661801,-0.0004029740933027,-0.000413227251806,-0.0004235748988977,-0.0004327582015733,-0.0004415604232738,-0.0004487735100471,-0.000457765826496,-0.000469760438985,-0.0004815073264609,-0.0004898638295218,-0.0004989667754547,-0.0005103067682358,-0.0005246239477823,-0.0005387272510685,-0.0005488889043416,-0.0005588455922226,-0.000567176561567,-0.0005767533390974,-0.0005886564524607,-0.0005994238213452,-0.0006076502011596,-0.0006176347516195,-0.0006290248578378,-0.0006376100762662,-0.0006467299767523,-0.00065892695841,-0.0006694510651199,-0.0006779931373142,-0.0006856230821264,-0.0006944475152273,-0.0007043422362279,-0.0007127249748217,-0.0007197768611871,-0.0007268026966884,-0.0007350086897392,-0.0007458702489121,-0.0007559160358337,-0.0007632834574067,-0.0007707333856746,-0.000779132331551,-0.0007879875780339,-0.0007958996918687,-0.0008032779979078,-0.0008097386531264,-0.0008171634594149,-0.0008272631651652,-0.000837874365017,-0.000847294429689,-0.0008549190112643,-0.0008651434272784,-0.0008745994830628,-0.0008829992035981,-0.0008897962915353,-0.0008968223749433,-0.0009056948521412,-0.0009107306508111,-0.0009138007181279,-0.0009185363611763,-0.0009262202532845,-0.0009335783284172,-0.0009377027654816,-0.0009430872383585,-0.0009528429686783,-0.0009635308938441,-0.0009723616603854,-0.0009811805246886,-0.0009892148498354,-0.000998433975418,-0.0010069611939764,-0.0010159291587541,-0.0010267513118053,-0.0010353980045994,-0.0010461597443874,-0.0010574208894673,-0.0010661989013526,-0.0010748882080185,-0.0010855421427601,-0.0010947564819158,-0.0011038340335711,-0.0011119828362289,-0.0011195741178748,-0.0011283614231183,-0.0011345565262905,-0.0011417262445482,-0.0011519623886951,-0.0011600643345018,-0.0011668907030297,-0.0011732723272628,-0.0011825055413118,-0.0011937787354498,-0.001204754563564,-0.0012135204793236,-0.0012204944910181,-0.0012268297939484,-0.0012336810635812,-0.0012416517554206,-0.0012491589030469,-0.0012588124382647,-0.0012689120617588,-0.001278335414263,-0.0012873961094798,-0.0012959205378292,-0.0013049911271432,-0.0013141672597188,-0.0013242775110413,-0.0013344392077713,-0.0013443793188253,-0.0013527993932355,-0.0013595699753566,-0.0013644668572134,-0.0013710145082669,-0.0013772525821721,-0.001384341381507,-0.0013908979119244,-0.0013988425323866,-0.0014086206508826,-0.0014152119066282,-0.0014233270245529,-0.0014334570112631,-0.0014442152078147,-0.001453481517002,-0.0014608234453885,-0.0014703445630769,-0.0014796299335172,-0.0014877154672349,-0.0014964828145949,-0.0015062434605958,-0.0015153863526471,-0.0015215861355138,-0.0015250338342606,-0.0015294397322968,-0.0015370199209246,-0.001547200262955,-0.0015594807774013,-0.0015673444444368,-0.0015719127284301,-0.0015774867131826,-0.0015862812204098,-0.001598023616679,-0.0016080320447525,-0.0016143702818316,-0.0016240447473541,-0.0016328281736242,-0.0016405952585327,-0.0016490137149191,-0.001657122879922,-0.0016639307835865,-0.0016723205005426,-0.0016829217578006,-0.0016922511730945,-0.0016995715801937,-0.0017070010380374,-0.00171353370823,-0.0017223173580145,-0.0017327801001476,-0.0017417882180495,-0.0017506570704314,-0.0017586089369367,-0.0017688329530509,-0.0017765545903158,-0.0017831187427572,-0.0017904212042577,-0.0017991933449988,-0.0018080970957065,-0.0018157869733556,-0.0018233635300371,-0.0018299609551545,-0.0018383307749043,-0.0018488997953692,-0.001856779218257,-0.0018643904337628,-0.0018727318830455,-0.0018787269168924,-0.0018861152456441,-0.0018927820257891,-0.0019010743845235,-0.0019076696977199,-0.0019126648601398,-0.0019191675919169,-0.0019251650141963,-0.0019302323334488,-0.0019402194917001,-0.0019496534366624,-0.0019585468356542,-0.0019657764957793,-0.0019750338577185,-0.0019852566233157,-0.0019938154504446,-0.002001072984261,-0.0020106431706564,-0.0020220262231056,-0.002030398017844,-0.0020389112995378,-0.0020483861245564,-0.0020596591004503,-0.002070013215229,-0.0020787820253498,-0.0020873947668733,-0.0020945126979031,-0.0021010955713024,-0.0021076892415288,-0.0021149645300272,-0.0021228482337621,-0.0021315551573589,-0.0021420393943806,-0.0021514512101122,-0.0021587883056149,-0.002167239338348,-0.0021782519808851,-0.0021882600150938,-0.0021988678139543,-0.0022070969698592,-0.0022144784472242,-0.0022233311238585,-0.0022291322529786,-0.0022393951325576,-0.0022477956513264,-0.0022543247189372,-0.002263798072378,-0.0022733880013922,-0.002282209932463,-0.0022900458094201,-0.0022986768117436,-0.0023079487617917
meanAnt,ssp534-over,CESM2-WACCM,J300,0.0,-6.142691215894001e-06,-9.681629794118276e-06,-1.5517228266067338e-05,-1.989951702116989e-05,-2.0979548114827997e-05,-2.386831442659006e-05,-2.8053757581806347e-05,-3.277702095198281e-05,-4.006558074353732e-05,-4.68520049444624e-05,-5.177127974565058e-05,-5.7122708010800154e-05,-6.341696755219355e-05,-6.907680364489517e-05,-7.900688516316847e-05,-8.950572137690137e-05,-9.890688664963132e-05,-0.0001065531008874,-0.0001191506923561,-0.0001345414453985,-0.0001488699490214,-0.0001623198997418,-0.0001776138271479,-0.0001917772880114,-0.0002067684144955,-0.0002231744056773,-0.0002363108570888,-0.0002495455713693,-0.0002628499332158,-0.0002764915878086,-0.0002916510062479,-0.0003062139065157,-0.0003169875926698,-0.0003265488956393,-0.0003378695792245,-0.0003501434403558,-0.0003640362665245,-0.000376772088145,-0.0003877903300362,-0.0003986431536127,-0.0004069475204872,-0.0004177689520709,-0.0004323019795144,-0.0004459063862356,-0.0004576910722241,-0.0004703418732157,-0.0004829088382142,-0.000494748774109,-0.0005058939637744,-0.000518185101314,-0.0005317157113139,-0.0005462567616559,-0.0005615005123805,-0.0005737971664203,-0.0005816897823027,-0.00059184670778,-0.0006022685603105,-0.0006096198841531,-0.000620606780732,-0.0006317065017608,-0.0006430587820089,-0.0006533634456211,-0.0006663273495644,-0.0006794222629185,-0.0006912778009268,-0.0007042218551587,-0.0007150222917446,-0.0007274140420801,-0.0007409202444918,-0.0007526697176826,-0.0007662322065257,-0.0007778167049942,-0.0007881463182674,-0.0007982400865205,-0.0008077814357884,-0.0008196700507757,-0.0008336829754909,-0.0008479795699419,-0.0008593100907814,-0.0008705418067374,-0.0008839407975278,-0.0008995980545695,-0.0009134738021859,-0.0009233119631777,-0.0009332579556888,-0.0009421865940116,-0.0009517350215448,-0.0009642283283954,-0.0009768134463985,-0.0009884808273696,-0.0010024121333905,-0.0010176428574808,-0.0010307987999571,-0.0010431847252203,-0.0010603092779703,-0.0010746854987939,-0.0010864688953935,-0.0010994870504644,-0.0011131953571432,-0.001127088721464,-0.0011401506072643,-0.0011508600954181,-0.0011630037601574,-0.0011763969388628,-0.0011915353246782,-0.0012063175698145,-0.0012182369579563,-0.0012289226454505,-0.0012418553760547,-0.0012551613939356,-0.0012672079423165,-0.0012798923869187,-0.0012906322081606,-0.0013023589097642,-0.0013168585290645,-0.0013328879952957,-0.0013472971557671,-0.0013588496482115,-0.0013736157769196,-0.0013856076336837,-0.0013971226147364,-0.0014075682213627,-0.0014204240659007,-0.0014345129910682,-0.0014443568162837,-0.0014528410170474,-0.0014627734060141,-0.0014735108194658,-0.0014833881070024,-0.0014900453731139,-0.0014976909034373,-0.00150951600325,-0.0015211164443293,-0.0015314153835709,-0.0015406391691491,-0.0015506917753421,-0.0015633675692763,-0.0015751028114427,-0.0015868924395939,-0.0015993605235375,-0.0016103641409502,-0.0016228567040126,-0.0016355431442699,-0.0016447849787972,-0.0016554565300475,-0.0016674391734416,-0.0016770432226614,-0.0016873011357432,-0.001695448708844,-0.0017045020753986,-0.0017132409012058,-0.001720431652813,-0.0017296326776639,-0.0017406383671042,-0.0017509718129436,-0.001759898578442,-0.0017682629335116,-0.0017782533492686,-0.0017911790751788,-0.001804421914281,-0.0018156577554628,-0.0018252613146813,-0.0018343642777532,-0.0018453241509927,-0.0018579629752347,-0.0018698451012822,-0.0018809126717074,-0.0018922887136467,-0.0019034457553864,-0.0019149374778499,-0.001925072029609,-0.0019350292414462,-0.0019458538245951,-0.0019578845362352,-0.0019708017937108,-0.001980994030777,-0.0019912766155991,-0.00200065213277,-0.0020080873780248,-0.0020170544890384,-0.0020254344137481,-0.0020344775781855,-0.0020432874208358,-0.0020517022342816,-0.0020615684581279,-0.002069638779009,-0.0020785309310929,-0.002090172366238,-0.0021029194427614,-0.0021142040787584,-0.0021234788139825,-0.002135600961456,-0.0021476001479186,-0.0021572020263335,-0.0021668388228549,-0.0021798956682631,-0.0021926931955008,-0.0022030584382074,-0.0022105258761712,-0.0022183465062416,-0.0022284442766365,-0.0022416012290901,-0.002255243909254,-0.0022651819177982,-0.0022733067721952,-0.002280719254988,-0.0022907257150539,-0.002303447163037,-0.0023146752677838,-0.0023236396255031,-0.0023325152749371,-0.0023418243093572,-0.0023511612735193,-0.002359986856324,-0.0023692125520642,-0.0023774081123996,-0.0023871355769389,-0.0023986701500927,-0.0024092206689405,-0.00241771317335,-0.0024263947508627,-0.0024350513115095,-0.0024450095842384,-0.0024565446609498,-0.0024665242852713,-0.0024745494631086,-0.0024835382635842,-0.0024939074266483,-0.0025031754013033,-0.0025103302921805,-0.0025180600851995,-0.0025282048319066,-0.0025380118290212,-0.0025456978645836,-0.0025533038763023,-0.0025618349830234,-0.0025708245495251,-0.0025812324043516,-0.0025884624363285,-0.0025970514256229,-0.00260505800752,-0.0026128554954092,-0.0026220199017367,-0.0026296723208237,-0.0026379090861924,-0.0026461481196657,-0.002654098605456,-0.0026624842044114,-0.0026708158920306,-0.0026793959402343,-0.002691695278793,-0.0027028743329269,-0.0027122150355223,-0.0027214154549158,-0.0027313134218935,-0.0027417042860805,-0.0027502573274887,-0.0027586529464771,-0.0027689638769134,-0.0027806239459697,-0.0027891524546793,-0.0027982095795509,-0.0028091377849899,-0.0028236308345798,-0.0028368215755978,-0.0028474500316766,-0.0028579280283072,-0.0028660371014118,-0.0028740732669937,-0.0028819818358148,-0.0028902181768676,-0.0028984111058878,-0.0029079668308964,-0.0029193339068334,-0.0029303693298782,-0.0029379517715388,-0.0029473857580327,-0.0029593721619068,-0.0029708401996823,-0.0029829102738582,-0.0029933635958125,-0.0030044816780569,-0.0030135659019521,-0.0030214280689355,-0.0030322594727996,-0.0030420954947458,-0.0030505128870631,-0.0030610056234924,-0.0030723102768612,-0.0030828766654096,-0.0030922617464456,-0.0031017454257342,-0.0031117406187347
