,gamma,scenario,gcm,slidinglaw,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300
0,meanAnt,ssp126,CESM2-WACCM,J300,0.0,-3.203379965169e-05,-4.649349515302e-05,-5.9802749012438e-05,-6.8322294341475e-05,-7.761785209220001e-05,-9.0195873214476e-05,-9.6897844067807e-05,-9.5949598164293e-05,-9.1199332530082e-05,-0.0001014448872937,-0.0001091485575309,-0.0001048723030386,-0.0001017457444958,-9.7560028075138e-05,-9.1246976664109e-05,-8.539175292304701e-05,-9.0074359964019e-05,-9.9327745263651e-05,-0.0001034195802242,-0.0001122619173295,-0.0001458616557414,-0.0001929895630911,-0.0002273090828493,-0.0002516992634114,-0.000266627238908,-0.0002748043664726,-0.0002900732984622,-0.0003097801459004,-0.0003172893468693,-0.0003222132199198,-0.0003341296321734,-0.0003472923106814,-0.0003438343646023,-0.0003372428842493,-0.0003407957166656,-0.0003333844905456,-0.0003216571592227,-0.0003161508267151,-0.0003243016392685,-0.0003246237350713,-0.0003254359319374,-0.0003370383381083,-0.0003393530123696,-0.0003300810002886,-0.0003222640411059,-0.000334949552309,-0.000338124616669,-0.0003499243153015,-0.0003544025752928,-0.0003365639094608,-0.0003217166130684,-0.000323058708495,-0.0003277240340593,-0.000336724373108,-0.0003513077467276,-0.0003658496125298,-0.0003683096398115,-0.0003663286235751,-0.0003722485519307,-0.000366866645648,-0.0003552565656516,-0.0003423656838608,-0.0003463893559769,-0.0003426802182877,-0.0003301888775929,-0.0003316455377989,-0.0003286716066179,-0.000325348815717,-0.0003246001122114,-0.0003249030998287,-0.0003250835709782,-0.0003179350327106,-0.0003197490614112,-0.0003367186896491,-0.0003469584260598,-0.0003592910022878,-0.0003606409907759,-0.0003568871127131,-0.0003577547767659,-0.0003548169628659,-0.0003521573329009,-0.0003540135055644,-0.000363091783253,-0.0003761174189308,-0.000400686317233,-0.0004144616013558,-0.0004180713526826,-0.0004228584797065,-0.0004260730350506,-0.000431769993934,-0.0004322349787806,-0.000424891733518,-0.0004320878928952,-0.0004413852828485,-0.0004291940958798,-0.0004178687307553,-0.0004101291734067,-0.0004028683339624,-0.0004149321429338,-0.0004213458553686,-0.0004125508388534,-0.0004041189740559,-0.0004147893817255,-0.0004211822978272,-0.0004079115462434,-0.0004022606298811,-0.0004299085492784,-0.0004532394351161,-0.0004429391283054,-0.0004289063050917,-0.0004239657940532,-0.0004389838290559,-0.0004394680907261,-0.0004196783468008,-0.0004015979182427,-0.0003989236290322,-0.000402937809368,-0.0004123919359832,-0.0004199416763099,-0.0004350833990177,-0.0004501042103071,-0.0004566532865415,-0.0004510728015748,-0.000435843749787,-0.0004386102630561,-0.0004447737843104,-0.0004390564906304,-0.0004346876494601,-0.0004280162307233,-0.0004264213479432,-0.000441348400693,-0.0004444752830215,-0.0004495564198511,-0.0004566092727994,-0.0004447515426038,-0.0004400726416634,-0.0004437772615101,-0.0004381348949876,-0.0004288267520514,-0.0004277563271504,-0.0004222444995982,-0.0004100641596743,-0.0004077198039122,-0.000432431652092,-0.0004480470259982,-0.0004416250922787,-0.0004334143833934,-0.000415399695331,-0.0004100675450971,-0.0004146614585908,-0.0004131478699678,-0.0004029142494904,-0.000394909376155,-0.0003968603490493,-0.0003928060769914,-0.0003942068660217,-0.0004088256775194,-0.0004163938422773,-0.0004190781761903,-0.0004184119735557,-0.0004229078193795,-0.0004180262527719,-0.0004200657860198,-0.0004398043972958,-0.0004327449937032,-0.000421552245619,-0.0004052517085385,-0.000391683009478,-0.0003912445494149,-0.0003890690471777,-0.0003800997955639,-0.0003592547913063,-0.0003506613689551,-0.0003601186277274,-0.0003541657743666,-0.0003304131915538,-0.0003175797384431,-0.0003182633326207,-0.0003118804323926,-0.0003079987286797,-0.0003043002174582,-0.0002856273683669,-0.0002665173935396,-0.0002449309285196,-0.0002394821609698,-0.0002571886811009,-0.000281626988247,-0.0003014675772401,-0.000301549699866,-0.0002872078910244,-0.0002889229647453,-0.0003013043042435,-0.0003158302813217,-0.0003241100137969,-0.0003183498841009,-0.0003111792858025,-0.0003039705554659,-0.0003068956030131,-0.0003074590811121,-0.0003094341005454,-0.000315412911157,-0.0003079561355136,-0.0002971834948556,-0.0002862641356573,-0.0002722320070179,-0.0002663309697991,-0.0002643402464126,-0.0002562929271755,-0.0002367288759491,-0.0002122912305963,-0.0002137658387377,-0.0002257128333293,-0.0002185662619675,-0.0002112620936432,-0.0002086721940212,-0.0002043910425246,-0.0001981403911901,-0.0001957517532612,-0.0001990087585509,-0.0001868774245669,-0.0001808535451285,-0.0001886535645918,-0.0001943343768074,-0.0002083624255509,-0.0002209576251679,-0.0002238691916527,-0.0002154689123713,-0.0001987064813743,-0.000189056094571,-0.0001996895247616,-0.0002115655427955,-0.0002107396580492,-0.0002063142252972,-0.0002013840493443,-0.0001865855436103,-0.0001837592041581,-0.0001871837896208,-0.0001784424139919,-0.0001722113923135,-0.0001688171861138,-0.0001619456718655,-0.0001426554054081,-0.000139913929437,-0.0001391064047833,-0.0001381010082202,-0.0001432517989478,-0.0001345396220893,-0.0001233948354847,-0.0001152298369672,-0.0001086258271432,-0.0001217393513582,-0.0001329188531129,-0.0001235378365006,-0.0001165852823889,-0.0001094589873786,-0.000102390371526,-9.8005249982896e-05,-0.0001251461487098,-0.0001582047187208,-0.0001554307581647,-0.0001465176702323,-0.000150044354475,-0.0001498330419063,-0.0001394576862758,-0.0001312356021785,-0.0001327579732962,-0.0001280695601159,-0.0001389786287271,-0.0001489427727907,-0.0001323520407968,-0.0001351958208635,-0.0001490845916447,-0.0001460816063729,-0.0001498791032459,-0.0001579878353214,-0.0001653867324087,-0.0001774839667893,-0.0001746786742425,-0.0001778405278096,-0.0001977901845995,-0.0002005204903847,-0.0001797044734132,-0.0001575132002136,-0.0001425305720869,-0.0001398381543063,-0.00013749321665,-0.0001323917624217,-0.0001425849418675,-0.0001397184592611,-0.0001202720920877,-0.0001121614721286,,
1,meanAnt,ssp126,CESM2-WACCM,J50,0.0,-3.6041585258002e-05,-5.3636360813311e-05,-7.1698003707525e-05,-8.7349396652215e-05,-0.0001025400669618,-0.000119975865436,-0.0001323023387219,-0.0001387012196018,-0.0001390503904267,-0.0001559222346714,-0.000170651302674,-0.0001722775658104,-0.0001754129290168,-0.0001772708688704,-0.0001766607586072,-0.0001765222054181,-0.0001870198614279,-0.0002015760170581,-0.0002120989056493,-0.0002268593556277,-0.0002660577094844,-0.0003181925477941,-0.0003569322149249,-0.0003854805049005,-0.000405266259364,-0.0004195067836338,-0.0004407138109486,-0.0004657417408906,-0.000478311600587,-0.0004891445747564,-0.0005070293433725,-0.0005252904954918,-0.0005271561108628,-0.0005258249261711,-0.0005347697165988,-0.0005322457694988,-0.0005254954598504,-0.0005245387882778,-0.0005371045112843,-0.0005415872481407,-0.0005475803969738,-0.0005637070046393,-0.0005708291487163,-0.0005664734387126,-0.0005638480919066,-0.0005816066867098,-0.0005906528030652,-0.0006090769443976,-0.0006197391997401,-0.0006080136906047,-0.0005991681387377,-0.0006064685327815,-0.0006166051713901,-0.0006312764893405,-0.0006523074594001,-0.0006731943820602,-0.0006827524644036,-0.0006873999631075,-0.0006996798479103,-0.000700453274343,-0.0006941640594658,-0.0006867597207341,-0.0006963804453336,-0.0006975310219485,-0.0006909681221122,-0.0006982620770211,-0.0007012076851673,-0.000702197178829,-0.0007072478892481,-0.0007116491082985,-0.0007156116141201,-0.0007126196512202,-0.0007184750868532,-0.0007390906580153,-0.000753354108405,-0.0007696388170086,-0.0007750564249047,-0.0007750372075412,-0.0007803798548874,-0.000782323062238,-0.0007849501141349,-0.0007929089166112,-0.0008063454610397,-0.0008243553485762,-0.000852902666027,-0.0008709337460692,-0.0008787731068758,-0.0008887892507579,-0.0008972788047568,-0.0009096748078185,-0.0009153512435991,-0.0009119364121894,-0.0009238184211257,-0.0009393702908906,-0.0009331768123447,-0.0009269766989198,-0.0009237622415815,-0.0009207294903428,-0.0009370393420213,-0.0009472520164388,-0.0009422446699443,-0.0009379939068651,-0.0009534396103449,-0.0009639894903553,-0.000955383183122,-0.000954215354864,-0.0009867049812738,-0.0010132800259125,-0.0010063955400892,-0.0009962256796305,-0.0009961555260868,-0.0010158610882524,-0.001020515570167,-0.0010048074206124,-0.0009913304816827,-0.0009935328902845,-0.0010024616128787,-0.0010168158457769,-0.001029038288544,-0.0010484492658602,-0.0010675692028159,-0.0010784205158295,-0.0010769159166188,-0.0010655537568565,-0.0010710430428309,-0.0010792633261027,-0.0010751034485598,-0.0010728749620512,-0.0010684322748293,-0.0010696766847079,-0.0010871159486874,-0.0010929797009517,-0.0011010462101023,-0.0011118055856984,-0.0011037414020702,-0.0011025623654347,-0.0011093569661547,-0.0011072130750721,-0.0011022894343741,-0.0011019456444449,-0.0010987394769698,-0.0010887499393043,-0.0010878867271743,-0.0011146512979007,-0.001131718773931,-0.0011260117981911,-0.0011187767094144,-0.0011029230939736,-0.0011001691343433,-0.001107011818468,-0.0011074902603789,-0.0010993989756897,-0.0010931322425875,-0.0010974831119858,-0.0010962974511839,-0.0011015065080521,-0.0011195411459475,-0.0011315277663094,-0.0011374999359479,-0.0011390009411464,-0.0011468838941907,-0.0011444359357199,-0.0011503498286497,-0.001173322970713,-0.0011688987971527,-0.001159574107502,-0.0011440613102015,-0.00113287325544,-0.0011341224252104,-0.0011336572940238,-0.0011259440297908,-0.0011057846820918,-0.0010988098743403,-0.0011099806415179,-0.0011068751227415,-0.0010855007420466,-0.0010732802290288,-0.0010749285166302,-0.0010702313346311,-0.0010685387617618,-0.0010672543324913,-0.0010514434175162,-0.0010351392337408,-0.0010160125211845,-0.0010138674480115,-0.0010339661331456,-0.0010596858698227,-0.0010807188247333,-0.0010816400193119,-0.0010677593102387,-0.0010714322948712,-0.001085358754549,-0.0011014340359415,-0.0011112157289712,-0.0011076764275281,-0.0011025855138163,-0.0010950506098279,-0.0010993054803335,-0.0011010309975267,-0.0011044593911883,-0.001111084398821,-0.0011057202713775,-0.0010993225864755,-0.0010910704154288,-0.001079826141367,-0.0010755964929899,-0.0010737585399051,-0.001066752874357,-0.001048455967598,-0.0010239943121681,-0.001025523017377,-0.0010371759227886,-0.0010305148141482,-0.0010234250948218,-0.0010218233152345,-0.0010178356581594,-0.0010134093082348,-0.0010138185888632,-0.0010203326408983,-0.0010114414713808,-0.0010079690411821,-0.0010184471644499,-0.001026699503768,-0.0010431795247892,-0.0010585250050828,-0.0010641174258577,-0.0010582225851915,-0.0010440272974904,-0.0010375388457652,-0.0010513559303917,-0.001065262933696,-0.0010671503622035,-0.0010652864207999,-0.0010627628815896,-0.0010500296189359,-0.0010494882715662,-0.0010542568294587,-0.0010472247578093,-0.001042847073673,-0.0010413523442699,-0.0010355098546801,-0.0010177526304944,-0.0010165214195767,-0.0010172434899091,-0.0010177473476893,-0.0010246485830112,-0.0010183838753628,-0.001009281905252,-0.0010031546029825,-0.0009981716422732,-0.0010130249071581,-0.0010261351708877,-0.0010182523229008,-0.0010127987369444,-0.0010069880649858,-0.0010001094325297,-0.0009957154422117,-0.0010229324507113,-0.001055817507691,-0.0010527627063458,-0.0010432797644267,-0.0010468478734776,-0.0010463309659792,-0.001036205840898,-0.0010290658768789,-0.0010318148355802,-0.0010280854564498,-0.0010399191621377,-0.0010508728198906,-0.0010348653677863,-0.0010384797094898,-0.0010532713860151,-0.0010512878325614,-0.0010563281882153,-0.0010655485124367,-0.0010741468472414,-0.0010872231634247,-0.0010854577985889,-0.001089330307803,-0.0011101099018166,-0.0011137292713742,-0.0010935037312507,-0.0010717187766981,-0.0010568898729562,-0.0010550356776811,-0.0010535248433264,-0.0010494030373252,-0.0010602601632631,-0.0010580683351522,-0.0010398050341516,-0.0010328686974031,,
2,meanAnt,ssp126,CESM2-WACCM,WT,0.0,-2.1516132542568e-05,-2.8954478351599e-05,-3.311844763068e-05,-3.4861909823645e-05,-3.833211647369e-05,-4.5996142466888e-05,-5.4732359329344e-05,-5.3381223055705e-05,-4.5351591446408e-05,-5.2466364527235995e-05,-5.8437026872378e-05,-5.0583026764581e-05,-4.4486049629095e-05,-3.7379730863267e-05,-2.7792522957545003e-05,-1.9314507273187e-05,-2.17278088037e-05,-2.8160363286648e-05,-2.9057051068851e-05,-3.3681941649524e-05,-6.2972552746176e-05,-0.0001062297164924,-0.0001369355554116,-0.0001581000411593,-0.0001701011535781,-0.000175403563816,-0.0001882571845251,-0.000204912714255,-0.0002099198482923,-0.0002135523888262,-0.0002250136970725,-0.0002371511513099,-0.0002332811905186,-0.0002260132117932,-0.0002290375784726,-0.0002203985977063,-0.000207676179147,-0.0002011670498367,-0.0002081310718453,-0.0002073112380672,-0.0002070060108665,-0.0002186872908124,-0.0002211477512255,-0.0002123253587077,-0.0002053817125546,-0.0002199534193543,-0.0002250169476239,-0.0002391105797302,-0.0002455533150973,-0.0002286077465652,-0.0002143502254196,-0.0002162378560333,-0.0002215468751061,-0.0002302474002533,-0.0002437831571545,-0.0002573562322246,-0.0002589523472269,-0.0002566726009504,-0.0002631003549923,-0.0002583473661602,-0.0002476724546381,-0.0002367589944251,-0.0002432185718834,-0.0002405712063046,-0.0002295854592541,-0.0002325926202273,-0.0002313943109793,-0.0002283305815031,-0.0002292049438926,-0.0002292963992604,-0.0002293753223678,-0.0002234405001106,-0.000225407218208,-0.0002420896806622,-0.00025313156444,-0.0002653004810173,-0.0002671525495977,-0.0002633439825631,-0.000264100126046,-0.0002612059046143,-0.0002587852960205,-0.0002623528841274,-0.0002714761850426,-0.0002848049543841,-0.0003099208030664,-0.0003243039742573,-0.0003286711417665,-0.0003331992291519,-0.0003356243039822,-0.0003410069283842,-0.0003398105247699,-0.0003304221071782,-0.0003355898193126,-0.0003438709987227,-0.0003309334318856,-0.000318289783747,-0.0003082912640699,-0.0002987592002217,-0.0003088298910421,-0.0003135819652355,-0.0003031142690829,-0.0002936619066912,-0.0003034771402231,-0.0003090343246657,-0.0002947093347858,-0.0002883142012501,-0.0003157030542002,-0.0003386609135333,-0.0003277770768742,-0.0003137608554399,-0.0003093327189847,-0.0003251119484661,-0.0003262368280135,-0.0003061769667397,-0.0002880285986727,-0.0002854475100052,-0.0002891868375136,-0.0002979824632825,-0.0003047538250864,-0.000318450442582,-0.0003327710578434,-0.0003387887595979,-0.0003326673652251,-0.0003162858648249,-0.0003167183913985,-0.0003207932325243,-0.0003126429382458,-0.0003061946514732,-0.0002974499886104,-0.0002939793771281,-0.0003073652179837,-0.0003092842944524,-0.0003139776500478,-0.0003212125925962,-0.0003098571059741,-0.0003053149628744,-0.0003088311514066,-0.0003033383832415,-0.0002944162421677,-0.0002910418286778,-0.0002880345441451,-0.0002762157815412,-0.0002737475056098,-0.0002985437944913,-0.0003143539156357,-0.0003072757141016,-0.0002989044134953,-0.0002809252248574,-0.000275218161488,-0.0002794160762796,-0.0002768366236313,-0.000264283462446,-0.000253438243253,-0.000253858079441,-0.0002477059759521,-0.0002469158331331,-0.0002600433809717,-0.0002670955472951,-0.0002686464070471,-0.0002659577658288,-0.0002679501071957,-0.000260398237681,-0.0002603342841429,-0.0002789304333783,-0.0002704888401765,-0.0002580445042455,-0.0002399132468319,-0.000224497835573,-0.0002218971988002,-0.0002175085341119,-0.0002065587846278,-0.000182994368808,-0.0001719022375739,-0.000178944243221,-0.0001705494214743,-0.0001438670907534,-0.0001264506522472,-0.0001227458749795,-0.0001121055639073,-0.0001038273803722,-9.6557242844166e-05,-7.3948112699685e-05,-5.0605742379491e-05,-2.400762730916e-05,-1.3740996794157e-05,-2.5870175342326e-05,-4.5449597558290005e-05,-6.1013536843821e-05,-5.6398682899948e-05,-3.685016284773e-05,-3.4177985446632e-05,-4.264066105169e-05,-5.301274774763301e-05,-5.7055987440282e-05,-4.7161672113159e-05,-3.6886858625539e-05,-2.577839426916e-05,-2.644642225446e-05,-2.4339385411347e-05,-2.3600200050829e-05,-2.6188416049647e-05,-1.6424367208834e-05,-5.532935345120001e-06,7.383661539361001e-06,2.379052252554e-05,3.261535271063e-05,3.7860733034048e-05,4.8362902562957e-05,7.0714739393546e-05,9.8267036631976e-05,9.856761156871e-05,8.8092800273029e-05,9.7115771715148e-05,0.000106509845764,0.0001111047339303,0.0001178952514231,0.000126393117921,0.00013078554495,0.0001286571535872,0.0001415511748234,0.0001486679926207,0.0001427327903824,0.0001386022345452,0.0001263015416737,0.0001158478593696,0.0001152185981158,0.0001259278707045,0.0001448059262371,0.0001566559699782,0.0001483118993577,0.0001390853376779,0.000142939388303,0.0001502304861717,0.0001581116042509,0.0001752883261251,0.0001807639657676,0.0001804605849046,0.0001919179527909,0.0002005666627869,0.0002059127637187,0.0002154107452931,0.000237529233508,0.0002424101577049,0.0002450992198583,0.0002476719875854,0.0002440684220117,0.0002538194642166,0.0002665338667536,0.000276185786278,0.0002845507463606,0.0002732703060746,0.0002637522227755,0.0002751356450819,0.0002843013645363,0.0002935233972508,0.0003040125557695,0.0003119472747133,0.0002884095727072,0.0002586831368768,0.0002643986941584,0.0002764401235347,0.0002753326334672,0.0002782254892892,0.0002910270972601,0.0003018232138441,0.0003022354789096,0.0003084716709908,0.0002993461307423,0.0002914494239885,0.0003107273169889,0.0003102245430913,0.0002988096716313,0.0003039631032336,0.0003016639255338,0.0002957245223382,0.0002901333363052,0.0002800284005236,0.0002846836944866,0.0002832799600896,0.0002650197081795,0.00026398259585,0.000287095348365,0.0003109243306364,0.0003274833103729,0.0003316623253067,0.0003356628384746,0.0003421461861006,0.0003331671307393,0.000337317421514,0.000357685715713,0.0003668145527774,,
3,meanAnt,ssp126,UKESM1-0-LL,J300,0.0,-2.8661292535534e-05,-4.7059239790133e-05,-6.943398931896701e-05,-9.035168582086e-05,-0.0001152872403112,-0.0001250456923839,-0.0001155684194429,-0.0001167083641456,-0.0001307449952311,-0.0001407609107125,-0.0001478073011686,-0.0001588727278967,-0.0001734369029422,-0.000180965353485,-0.0001820059041969,-0.0001950901012862,-0.0002043869746612,-0.0001949903388961,-0.0001883053617976,-0.0001939006695693,-0.0002015997654933,-0.0002046556108852,-0.0002124676863329,-0.0002217109181909,-0.0002241979421109,-0.0002212935029699,-0.0002410569596015,-0.0002720998059823,-0.0002804738812494,-0.0002970720669332,-0.0003066823717949,-0.0003058452213217,-0.0003061030328765,-0.0003090633972161,-0.0003171202353694,-0.0003332489652798,-0.0003549895206436,-0.0003641473355726,-0.0003757054085062,-0.0003947894631735,-0.0004008767574333,-0.0004031570236227,-0.0004047657714126,-0.0004119115781191,-0.0004404038107179,-0.0004674601868589,-0.0004858286222798,-0.0005016094504201,-0.0005091588489596,-0.0005132282529141,-0.0005120086898379,-0.0005157937819981,-0.0005160650509718,-0.00052656397406,-0.0005530309992462,-0.0005706790566555,-0.0005802380510869,-0.0005782924303585,-0.0005835735467948,-0.0006068089673495,-0.0006252759551615,-0.0006279903744936,-0.0006337714685672,-0.0006471594451613,-0.0006533139188817,-0.0006420021577096,-0.0006428347867116,-0.0006489276432072,-0.0006413970663674,-0.0006443379589328,-0.0006410998272353,-0.000629998783175,-0.0006436591748508,-0.000667581478883,-0.0006856861327566,-0.0007063432857966,-0.0007284973618596,-0.0007321620864077,-0.0007364909569041,-0.0007502082232266,-0.0007636134321718,-0.0007792914404216,-0.000777372973574,-0.0007802386942186,-0.0007918860566528,-0.0008128244655971,-0.0008345053504547,-0.0008382082171683,-0.0008444527945845,-0.000855379624473,-0.0008637984561024,-0.0008629202129907,-0.0008560815411549,-0.0008530673051227,-0.0008440718079164,-0.0008467693892157,-0.0008619444296058,-0.000878113946964,-0.0008914929205437,-0.0008939606857416,-0.0008901096134432,-0.0008878619297288,-0.0008917667108122,-0.0008953129815556,-0.0008959558293674,-0.0009022169062872,-0.0009160203598953,-0.0009175199773197,-0.0009096507457496,-0.0009058161595911,-0.0009058262231765,-0.0009095902522653,-0.0009124319084087,-0.0009121050807727,-0.0009190952229715,-0.0009390977541089,-0.0009501416824979,-0.000950701627579,-0.0009479422373149,-0.0009447001510759,-0.0009445414641794,-0.0009447021774894,-0.0009366301616916,-0.0009271224873791,-0.0009275116737124,-0.0009342909676799,-0.0009473999332368,-0.0009611815272197,-0.000975705858048,-0.0009887731709765,-0.0009928503335007,-0.0009920760615217,-0.0010019035616666,-0.0010222147366023,-0.0010352416960661,-0.001043069308024,-0.0010462415025707,-0.0010403603534044,-0.0010309019791258,-0.0010115210680238,-0.0010023981424175,-0.0010073381014669,-0.0010100437736089,-0.0010095039167717,-0.0010142741495799,-0.0010240349470997,-0.0010428365650549,-0.0010630737339479,-0.0010774184133648,-0.0010845432771939,-0.0010794064993708,-0.0010847792515013,-0.0010950927649781,-0.0011025668143572,-0.0011091985514021,-0.0011075442462546,-0.0011074439028757,-0.0011140757796379,-0.0011230937593397,-0.0011329847104359,-0.0011352952801049,-0.0011330627159,-0.001134362783441,-0.0011406902426855,-0.0011361356104549,-0.0011404054652535,-0.0011484582869391,-0.0011436693071064,-0.0011499068804965,-0.0011580660828255,-0.0011567421170452,-0.0011556029514263,-0.0011510936563838,-0.0011425820141487,-0.0011284591772436,-0.0011173530548267,-0.0011152705479994,-0.0011138702744793,-0.0011003688555965,-0.0010773739046264,-0.0010640887367019,-0.001061030757094,-0.0010532717505852,-0.0010447330921524,-0.0010445581159629,-0.0010447534210572,-0.0010363505571799,-0.0010416086705265,-0.0010563363249603,-0.0010582725096373,-0.0010519739465938,-0.001038020745072,-0.0010228927769693,-0.0010238502840821,-0.001033361020017,-0.00103304104389,-0.0010341014170725,-0.0010417504774247,-0.0010467713092069,-0.0010539420258471,-0.0010537066585557,-0.0010497440370037,-0.0010585218818931,-0.0010662651186583,-0.0010760898171963,-0.0010842842105175,-0.0010951251221799,-0.0011050657766782,-0.0011064019283516,-0.0011305127970367,-0.0011557263935413,-0.0011445517824419,-0.0011314314551574,-0.0011369517603657,-0.0011486669877729,-0.0011530745880326,-0.0011511361648474,-0.0011518078989371,-0.00115843436933,-0.0011509483485542,-0.0011330775995978,-0.001129581894958,-0.0011338701470639,-0.0011355082426629,-0.0011475316137434,-0.0011546913327137,-0.0011473819175424,-0.00114784426261,-0.0011489805810074,-0.0011532670703675,-0.0011602965525888,-0.0011588078496405,-0.0011650014361977,-0.0011740680944895,-0.0011884819592228,-0.001206201523993,-0.0012127277140382,-0.0012138576236196,-0.001217371332108,-0.001226582747189,-0.0012623168957819,-0.0013163968219077,-0.0013579036768525,-0.0013816323295928,-0.001387186803228,-0.0013919361760134,-0.0013985804546164,-0.0014105639431344,-0.0014149315415984,-0.0013984172281273,-0.0013972502998958,-0.0014055087687594,-0.0014118719911301,-0.0014113426038651,-0.0014027705316401,-0.0013979477957945,-0.0014095263592013,-0.001437254399243,-0.0014448233110729,-0.0014416583227089,-0.0014352561903129,-0.001432578135358,-0.0014359230351103,-0.001436661090505,-0.0014414065967577,-0.00145085527569,-0.0014609343620282,-0.0014550396186992,-0.0014482013425182,-0.0014545587996519,-0.001457088346454,-0.0014579158292054,-0.0014684539733911,-0.0014786048452629,-0.0014838259218762,-0.0014837262884312,-0.0014780191561997,-0.0014662749792761,-0.0014786977433855,-0.0015013398617007,-0.0015150860864052,-0.0015231461475453,-0.0015285852198784,-0.0015365412632428,-0.001536628141028,-0.0015236187382028,-0.0015206739154996,-0.0015292666381618,-0.0015483337316759,-0.0015677966543559,-0.0015793512218371,-0.0015927748170304,-0.0015952692758669
